book_id,publishing_year,title,author,book_average_rating,book_ratings_count,genre,gross_sales,publisher_revenue,sale_price,publisher,units_sold,sales_rank,company_revenue,sales_month
874,1995,Rose Madder,Stephen King,3.66,70921,genre fiction,222.88,133.728,1.99,Simon and Schuster Digital Sales Inc,4400,183,8622.27,1
875,1998,"Die Trying (Jack Reacher, #2)",Lee Child,4.0,62128,genre fiction,334.88,200.928,2.99,Macmillan,4400,183,12955.07,1
876,2011,Beautiful Chaos,"Kami Garcia, Margaret Stohl, Paz Pruneda",3.95,69709,genre fiction,222.88,133.728,1.99,Hachette Book Group,4400,183,8622.27,1
877,1999,Keeping Faith,Jodi Picoult,3.79,62405,genre fiction,109.89,0.0,0.99,"Amazon Digital Services,  Inc.",4400,183,4356.0,1
878,2007,Heart-Shaped Box,Joe Hill,3.82,65005,genre fiction,331.89,0.0,2.99,"Amazon Digital Services,  Inc.",4400,183,13156.0,1
879,2010,Cabin Fever,Jeff Kinney,4.21,63347,nonfiction,1330.89,798.534,11.99,Penguin Group (USA) LLC,4400,183,51957.47,1
880,2005,Everyone Worth Knowing,Lauren Weisberger,3.39,59932,genre fiction,109.89,0.0,0.99,"Amazon Digital Services,  Inc.",4400,183,4356.0,1
881,1986,Redwall,Brian Jacques,4.11,73918,genre fiction,331.89,0.0,2.99,"Amazon Digital Services,  Inc.",4400,183,13156.0,1
882,1848,Manifest der Kommunistischen Partei,"Karl Marx, Friedrich Engels, Gareth Stedman Jones",3.51,56464,genre fiction,331.89,0.0,2.99,"Amazon Digital Services,  Inc.",4400,183,13156.0,1
883,2016,The Woman in Cabin 10,Ruth Ware,3.67,90541,nonfiction,109.89,65.934,0.99,"Amazon Digital Services,  Inc.",4400,183,4290.07,1
884,1826,The Last of the Mohicans: A Narrative of 1757,James Fenimore Cooper,3.69,67632,genre fiction,109.89,0.0,0.99,"Amazon Digital Services,  Inc.",4400,183,4356.0,1
885,1979,Sophie's Choice,William Styron,4.18,66923,nonfiction,220.89,132.534,1.99,"Amazon Digital Services,  Inc.",4400,183,8623.47,1
886,2004,Shopaholic and Sister,Sophie Kinsella,3.64,69007,genre fiction,331.89,0.0,2.99,"Amazon Digital Services,  Inc.",4400,183,13156.0,1
887,2010,The Iron Daughter,Julie Kagawa,4.13,93340,genre fiction,331.89,0.0,2.99,"Amazon Digital Services,  Inc.",4400,183,13156.0,1
888,2000,The Prayer of Jabez:  Breaking Through to the Blessed Life,Bruce H. Wilkinson,3.92,57468,nonfiction,899.1,539.46,8.1,"Amazon Digital Services,  Inc.",4400,183,35100.54,1
889,2012,The Age of Miracles,Karen Thompson Walker,3.64,61296,genre fiction,1314.24,788.544,11.84,Random House LLC,4400,183,51307.46,1
890,2009,Have a Little Faith: A True Story,Mitch Albom,4.16,60002,nonfiction,220.89,132.534,1.99,Hachette Book Group,4400,183,8623.47,1
891,2006,My Life in France,"Julia Child, Alex Prud'Homme",4.16,63100,genre fiction,1330.89,798.534,11.99,Penguin Group (USA) LLC,4400,183,51957.47,1
892,2014,The Rosie Effect,Graeme Simsion,3.56,27308,genre fiction,1225.44,735.264,11.04,Macmillan,4360,185,47399.14,1
893,2011,The Secret of the Nagas.,Amish Tripathi,3.98,50158,genre fiction,109.89,65.934,0.99,"Amazon Digital Services,  Inc.",4360,185,4250.47,1
894,1982,Ham on Rye,Charles Bukowski,4.16,54140,genre fiction,196.47,0.0,1.77,"Amazon Digital Services,  Inc.",4360,185,7717.2,1
895,2001,Flipped,Wendelin Van Draanen,3.94,79264,nonfiction,109.89,0.0,0.99,"Amazon Digital Services,  Inc.",4360,185,4316.4,1
896,2003,Emotional Intelligence 2.0,"Travis Bradberry, Jean Greaves, Patrick Lencioni",3.81,53384,genre fiction,109.89,0.0,0.99,"Amazon Digital Services,  Inc.",4360,185,4316.4,1
897,1941,Make Way for Ducklings,Robert McCloskey,4.21,70704,nonfiction,637.14,382.284,5.74,HarperCollins Publishers,4360,185,24644.12,1
898,1995,Relic,"Douglas Preston, Lincoln Child",4.01,68011,genre fiction,858.03,514.818,7.73,Hachette Book Group,4360,185,33187.98,1
899,1995,Notes from a Small Island,Bill Bryson,3.91,66947,genre fiction,442.89,0.0,3.99,"Amazon Digital Services,  Inc.",4360,185,17396.4,1
900,2008,Small Favor,Jim Butcher,4.43,70029,nonfiction,1219.89,731.934,10.99,Random House LLC,4360,185,47184.47,1
901,2009,The Walking Dead Compendium Volume 1,Robert Kirkman,4.43,57764,genre fiction,331.89,0.0,2.99,"Amazon Digital Services,  Inc.",4360,185,13036.4,1
902,2005,Princess Academy,Shannon Hale,4.01,82470,genre fiction,1414.14,848.484,12.74,Simon and Schuster Digital Sales Inc,4360,185,54697.92,1
903,2015,"Everything, Everything","Nicola Yoon, David Yoon",4.11,132552,genre fiction,331.89,0.0,2.99,"Amazon Digital Services,  Inc.",4360,185,13036.4,1
904,1912,Pygmalion,George Bernard Shaw,3.9,70079,genre fiction,331.89,0.0,2.99,"Amazon Digital Services,  Inc.",4360,185,13036.4,1
905,2012,Flight Behavior,Barbara Kingsolver,3.75,57078,genre fiction,109.89,65.934,0.99,"Amazon Digital Services,  Inc.",4360,185,4250.47,1
906,2008,Grip of the Shadow Plague,Brandon Mull,4.26,65638,genre fiction,548.9,0.0,4.99,"Amazon Digital Services,  Inc.",4360,185,21756.4,1
907,1999,Bridget Jones: The Edge of Reason,Helen Fielding,3.53,73093,nonfiction,1098.9,659.34,9.99,"Amazon Digital Services,  Inc.",4360,185,42897.06,1
908,1994,Captain Corelli's Mandolin,Louis de BerniÃ¨res,3.95,57583,genre fiction,108.9,65.34,0.99,"Amazon Digital Services,  Inc.",4360,185,4251.06,1
909,2004,At First Sight,Nicholas Sparks,3.81,62219,genre fiction,108.9,65.34,0.99,"Amazon Digital Services,  Inc.",4320,187,4211.46,1
910,2000,Down Under,Bill Bryson,4.05,58688,genre fiction,438.9,0.0,3.99,"Amazon Digital Services,  Inc.",4320,187,17236.8,1
911,1894,The Memoirs of Sherlock Holmes,Arthur Conan Doyle,4.32,56918,nonfiction,1230.9,738.54,11.19,HarperCollins Publishers,4320,187,47602.26,1
912,2012,The Orphan Master's Son,Adam Johnson,4.06,52765,genre fiction,108.9,65.34,0.99,Macmillan,4320,187,4211.46,1
913,1984,Enchanters' End Game,David Eddings,4.17,69134,genre fiction,438.9,0.0,3.99,"Amazon Digital Services,  Inc.",4320,187,17236.8,1
914,2003,Persepolis,"Marjane Satrapi, Mattias Ripa, Blake Ferris, Anjali Singh",4.36,71353,nonfiction,108.9,0.0,0.99,"Amazon Digital Services,  Inc.",4320,187,4276.8,1
915,1967,The Chosen,Chaim Potok,4.03,70701,fiction,218.9,131.34,1.99,"Amazon Digital Services,  Inc.",4320,187,8465.46,1
916,1958,The Agony and the Ecstasy: A Biographical Novel of Michelangelo,"Irving Stone, ×©×ž×•××œ ×©× ×™×¦×¨",4.09,61256,genre fiction,438.9,0.0,3.99,"Amazon Digital Services,  Inc.",4320,187,17236.8,1
917,2008,El juego del Ã¡ngel,"Carlos Ruiz ZafÃ³n, Lucia Graves",3.86,46225,genre fiction,1351.9,811.14,12.29,HarperCollins Publishers,4320,187,52281.66,1
918,2004,Where Rainbows End,Cecelia Ahern,3.95,55236,nonfiction,1208.9,725.34,10.99,Random House LLC,4320,187,46751.46,1
919,1963,Amelia Bedelia,"Peggy Parish, Fritz Siebel",4.15,72329,genre fiction,878.9,527.34,7.99,Penguin Group (USA) LLC,4320,187,33989.46,1
920,2012,This Man,Jodi Ellen Malpas,4.13,79461,genre fiction,108.9,65.34,0.99,"Amazon Digital Services,  Inc.",4320,187,4211.46,1
921,2010,A Dog's Purpose ,W. Bruce Cameron,4.35,65091,genre fiction,328.9,0.0,2.99,"Amazon Digital Services,  Inc.",4320,187,12916.8,1
922,2015,An Ember in the Ashes,Sabaa Tahir,4.32,45492,genre fiction,603.9,362.34,5.49,HarperCollins Publishers,4320,187,23354.46,1
923,2008,"Lover Enshrined, part one",J.R. Ward,4.12,87432,genre fiction,988.9,593.34,8.99,Random House LLC,4320,187,38243.46,1
924,2013,The Golem and the Jinni,Helene Wecker,4.1,59650,genre fiction,438.9,0.0,3.99,"Amazon Digital Services,  Inc.",4320,187,17236.8,1
925,2012,Ø§Ù„Ø£Ø³ÙˆØ¯ ÙŠÙ„ÙŠÙ‚ Ø¨Ùƒ,"Ø£Ø­Ù„Ø§Ù… Ù…Ø³ØªØºØ§Ù†Ù…ÙŠ, Ahlam Mosteghanemi",3.72,42958,nonfiction,1200.1,720.06,10.91,Simon and Schuster Digital Sales Inc,4320,187,46411.14,1
926,2003,The Slippery Slope,"Lemony Snicket, Brett Helquist",4.0,81362,genre fiction,988.9,593.34,8.99,Penguin Group (USA) LLC,4320,187,38243.46,1
927,1853,Bleak House,"Charles Dickens, Nicola Bradbury, Hablot Knight Browne",4.0,67433,genre fiction,988.9,593.34,8.99,HarperCollins Publishers,4320,187,38243.46,1
928,1938,"Caps for sale: a tale of a peddler, some monkeys and their monkey business",Esphyr Slobodkina,4.12,72504,genre fiction,548.9,329.34,4.99,"Amazon Digital Services,  Inc.",4280,189,21027.86,1
929,2004,Furies of Calderon ,Jim Butcher,4.12,70269,genre fiction,108.9,0.0,0.99,"Amazon Digital Services,  Inc.",4280,189,4237.2,1
930,1983,Alanna: The First Adventure,Tamora Pierce,4.27,85699,genre fiction,1867.8,1120.68,16.98,Penguin Group (USA) LLC,4280,189,71553.72,1
931,2009,Her Fearful Symmetry,Audrey Niffenegger,3.23,63737,nonfiction,416.9,250.14,3.79,HarperCollins Publishers,4280,189,15971.06,1
932,2014,The Boston Girl,Anita Diamant,3.79,51603,genre fiction,548.9,0.0,4.99,"Amazon Digital Services,  Inc.",4280,189,21357.2,1
933,2009,"Lover Enshrined, part two",J.R. Ward,4.38,84650,children,493.9,296.34,4.49,Macmillan,4280,189,18920.86,1
934,1990,The Fall of Hyperion,Dan Simmons,4.18,63235,nonfiction,641.3,384.78,5.83,Simon and Schuster Digital Sales Inc,4280,189,24567.62,1
935,1987,The Black Dahlia,James Ellroy,3.75,61412,genre fiction,1088.91,653.346,9.99,Random House LLC,4280,189,42103.85,1
936,1871,"Through the Looking-Glass, and What Alice Found There","Lewis Carroll, John Tenniel, Peter Glassman",4.06,63050,fiction,216.91,130.146,1.99,Simon and Schuster Digital Sales Inc,4280,189,8387.05,1
937,1991,Wild Swans: Three Daughters of China,Jung Chang,4.23,60193,nonfiction,434.91,260.946,3.99,HarperCollins Christian Publishing,4280,189,16816.25,1
938,1961,"Go, Dog. Go!",P.D. Eastman,4.08,66360,fiction,1160.85,696.51,10.65,Penguin Group (USA) LLC,4280,189,44885.49,1
939,2015,Finders Keepers,Stephen King,4.03,36541,fiction,107.91,0.0,0.99,"Amazon Digital Services,  Inc.",4280,189,4237.2,1
940,2009,The Strain,"Guillermo del Toro, Chuck Hogan",3.77,58631,genre fiction,107.91,64.746,0.99,"Amazon Digital Services,  Inc.",4280,189,4172.45,1
941,1890,The Complete Poems of Emily Dickinson,"Emily Dickinson, Thomas H. Johnson",4.21,60278,genre fiction,543.91,0.0,4.99,"Amazon Digital Services,  Inc.",4280,189,21357.2,1
942,1956,Old Yeller,Fred Gipson,4.06,69815,genre fiction,1502.02,901.212,13.78,Macmillan,4280,189,58077.19,1
943,2007,Born Standing Up: A Comic's Life,Steve Martin,3.87,60869,nonfiction,107.91,64.746,0.99,"Amazon Digital Services,  Inc.",4280,189,4172.45,1
944,2005,PostSecret: Extraordinary Confessions from Ordinary Lives,Frank Warren,4.01,58841,nonfiction,107.91,0.0,0.99,"Amazon Digital Services,  Inc.",4280,189,4237.2,1
945,2000,A Storm of Swords: Part 2 Blood and Gold,George R.R. Martin,4.56,54977,genre fiction,325.91,0.0,2.99,"Amazon Digital Services,  Inc.",4280,189,12797.2,1
946,1952,The Borrowers Afield,"Mary Norton, Beth Krush, Joe Krush",4.02,74820,genre fiction,706.32,423.792,6.48,Hachette Book Group,4240,191,27051.41,1
947,1999,Hearts in Atlantis,Stephen King,3.8,65063,genre fiction,216.91,130.146,1.99,Macmillan,4240,191,8307.45,1
948,1982,ç¾Šã‚’ã‚ãã‚‹å†’é™º [HitsujiwomegurubÅken],"Haruki Murakami, Alfred Birnbaum",3.94,55262,nonfiction,960.29,576.174,8.81,Simon and Schuster Digital Sales Inc,4240,191,36778.23,1
949,2003,The Queen's Fool,Philippa Gregory,3.83,69504,genre fiction,598.41,359.046,5.49,Simon and Schuster Digital Sales Inc,4240,191,22918.55,1
950,2012,Days of Blood & Starlight,Laini Taylor,4.21,85746,genre fiction,325.91,195.546,2.99,"Amazon Digital Services,  Inc.",4240,191,12482.05,1
951,1984,Jitterbug Perfume,Tom Robbins,4.24,48277,genre fiction,325.91,0.0,2.99,"Amazon Digital Services,  Inc.",4240,191,12677.6,1
952,2006,"The Battle for Skandia (Ranger's Apprentice, #4)",John Flanagan,4.32,60959,genre fiction,325.91,195.546,2.99,"Amazon Digital Services,  Inc.",4240,191,12482.05,1
953,2012,The Darkest Minds,Alexandra Bracken,4.26,83886,fiction,620.21,372.126,5.69,Hachette Book Group,4240,191,23753.47,1
954,2005,O Zahir,"Paulo Coelho, Margaret Jull Costa",3.56,50921,genre fiction,434.91,0.0,3.99,"Amazon Digital Services,  Inc.",4240,191,16917.6,1
955,1952,The Power of Positive Thinking,Norman Vincent Peale,4.08,52704,genre fiction,325.91,0.0,2.99,"Amazon Digital Services,  Inc.",4240,191,12677.6,1
956,2015,"In a Dark, Dark Wood ",Ruth Ware,3.65,67344,genre fiction,107.91,0.0,0.99,"Amazon Digital Services,  Inc.",4240,191,4197.6,1
957,1905,The House of Mirth,"Edith Wharton, Nina Bawden",3.94,60611,genre fiction,325.91,0.0,2.99,"Amazon Digital Services,  Inc.",4240,191,12677.6,1
958,2006,Fairy Tail 1,"Hiro Mashima, William Flanagan",4.4,65477,genre fiction,434.91,0.0,3.99,"Amazon Digital Services,  Inc.",4240,191,16917.6,1
959,2014,The Slow Regard of Silent Things,"Patrick Rothfuss, Nate  Taylor",3.92,57716,genre fiction,434.91,0.0,3.99,"Amazon Digital Services,  Inc.",4240,191,16917.6,1
960,1853,Twelve Years a Slave,Solomon Northup,4.15,39758,genre fiction,543.91,326.346,4.99,Random House LLC,4240,191,20831.25,1
961,2010,"Lover Avenged, part one",J.R. Ward,4.41,82824,genre fiction,543.91,0.0,4.99,"Amazon Digital Services,  Inc.",109,482,543.91,1
962,1999,In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nathaniel Philbrick,4.16,57259,genre fiction,107.91,0.0,0.99,"Amazon Digital Services,  Inc.",109,482,107.91,1
963,2006,Infidel,Ayaan Hirsi Ali,4.2,58432,genre fiction,107.91,0.0,0.99,"Amazon Digital Services,  Inc.",109,482,107.91,1
964,2007,The Black Swan: The Impact of the Highly Improbable,Nassim Nicholas Taleb,3.88,53586,genre fiction,761.91,0.0,6.99,"Amazon Digital Services,  Inc.",109,482,761.91,1
965,2012,The Twelve,Justin Cronin,3.98,56756,genre fiction,538.92,0.0,4.99,"Amazon Digital Services,  Inc.",108,483,538.92,1
966,1962,ÐžÐ´Ð¸Ð½ Ð´ÐµÐ½ÑŒ Ð˜Ð²Ð°Ð½Ð° Ð”ÐµÐ½Ð¸ÑÐ¾Ð²Ð¸Ñ‡Ð°,"Aleksandr Solzhenitsyn, H.T. Willetts",3.94,61678,genre fiction,646.92,388.152,5.99,Hachette Book Group,108,483,258.77,1
967,1995,The Diamond Age,Neal Stephenson,4.19,61836,genre fiction,970.92,582.552,8.99,Macmillan,108,483,388.37,1
968,1959,A Canticle for Leibowitz,Walter M. Miller Jr.,3.97,66721,genre fiction,106.92,0.0,0.99,"Amazon Digital Services,  Inc.",108,483,106.92,1
969,-441,á¼ˆÎ½Ï„Î¹Î³ÏŒÎ½Î·,"Sophocles, J.E. Thomas",3.6,67608,genre fiction,106.92,64.152,0.99,"Amazon Digital Services,  Inc.",108,483,42.77,1
970,2009,Brooklyn,Colm TÃ³ibÃ­n,3.63,55459,genre fiction,1659.96,995.976,15.37,"Amazon Digital Services,  Inc.",108,483,663.98,1
971,2011,Wither,Lauren DeStefano,3.81,84776,genre fiction,412.56,0.0,3.82,"Amazon Digital Services,  Inc.",108,483,412.56,1
972,2016,Hillbilly Elegy. A Memoir of a Family and Culture in Crisis,J.D. Vance,3.99,80737,genre fiction,430.92,0.0,3.99,"Amazon Digital Services,  Inc.",108,483,430.92,1
973,2003,Crossroads of Twilight,Robert Jordan,3.82,61361,genre fiction,430.92,0.0,3.99,"Amazon Digital Services,  Inc.",108,483,430.92,1
974,1871,The Red Badge of Courage,Stephen Crane,3.21,68448,genre fiction,1186.92,712.152,10.99,Penguin Group (USA) LLC,108,483,474.77,1
975,2014,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Randall Munroe,4.17,60236,genre fiction,1150.2,690.12,10.65,Penguin Group (USA) LLC,108,483,460.08,1
976,1999,Gardens of the Moon,Steven Erikson,3.85,57993,genre fiction,430.92,0.0,3.99,"Amazon Digital Services,  Inc.",108,483,430.92,1
977,2006,A Bruxa de Portobello,Paulo Coelho,3.51,51461,genre fiction,1327.32,796.392,12.29,HarperCollins Publishers,108,483,530.93,1
978,1978,A Swiftly Tilting Planet,Madeleine L'Engle,4.13,75851,genre fiction,322.92,0.0,2.99,"Amazon Digital Services,  Inc.",108,483,322.92,1
979,2003,Gregor the Overlander,Suzanne Collins,3.99,66823,genre fiction,322.92,0.0,2.99,"Amazon Digital Services,  Inc.",108,483,322.92,1
980,2011,Sing You Home,Jodi Picoult,3.76,62494,genre fiction,516.24,309.744,4.78,"Amazon Digital Services,  Inc.",108,483,206.5,1
981,1992,The Tale of the Body Thief,Anne Rice,3.7,67267,fiction,214.92,128.952,1.99,HarperCollins Publishers,108,483,85.97,1
982,2005,The Camel Club,David Baldacci,4.02,58973,nonfiction,139.32,83.592,1.29,"Amazon Digital Services,  Inc.",108,483,55.73,1
983,2006,Saving The World and Other Extreme Sports,James Patterson,4.16,75436,genre fiction,748.44,449.064,6.93,Hachette Book Group,108,483,299.38,1
984,1996,Blood of the Fold,Terry Goodkind,3.98,60624,genre fiction,106.92,64.152,0.99,"Amazon Digital Services,  Inc.",108,483,42.77,1
985,2006,The Boleyn Inheritance,Philippa Gregory,3.84,62135,genre fiction,646.92,388.152,5.99,Hachette Book Group,108,483,258.77,1
986,2015,A Spool of Blue Thread,Anne Tyler,3.4,42339,genre fiction,1186.92,712.152,10.99,Penguin Group (USA) LLC,108,483,474.77,1
987,2016,The Underground Railroad,Colson Whitehead,4.04,72052,genre fiction,538.92,0.0,4.99,"Amazon Digital Services,  Inc.",108,483,538.92,1
988,2007,Masquerade,Melissa de la Cruz,3.91,76598,genre fiction,106.92,64.152,0.99,"Amazon Digital Services,  Inc.",108,483,42.77,1
989,2011,The Iron Queen,Julie Kagawa,4.24,82373,nonfiction,430.92,0.0,3.99,"Amazon Digital Services,  Inc.",108,483,430.92,1
990,2012,Losing It,Cora Carmack,3.77,84438,genre fiction,538.92,323.352,4.99,HarperCollins Publishers,108,483,215.57,1
991,2012,The Racketeer,John Grisham,3.79,48286,genre fiction,322.92,193.752,2.99,"Amazon Digital Services,  Inc.",108,483,129.17,1
992,1999,Disgrace,J.M. Coetzee,3.83,50422,fiction,1078.92,647.352,9.99,Random House LLC,108,483,431.57,1
993,1928,The House at Pooh Corner,"A.A. Milne, Ernest H. Shepard",4.36,69102,genre fiction,214.92,0.0,1.99,"Amazon Digital Services,  Inc.",108,483,214.92,1
994,2010,The Black Prism,Brent Weeks,4.24,58906,genre fiction,430.92,0.0,3.99,"Amazon Digital Services,  Inc.",108,483,430.92,1
995,2004,The Mermaid Chair,Sue Monk Kidd,3.1,62760,genre fiction,322.92,0.0,2.99,"Amazon Digital Services,  Inc.",108,483,322.92,1
996,1970,Frog and Toad Are Friends,Arnold Lobel,4.18,70119,nonfiction,322.92,193.752,2.99,HarperCollins Publishers,108,483,129.17,1
997,2002,The Carnivorous Carnival,"Lemony Snicket, Brett Helquist",3.97,83981,genre fiction,105.93,0.0,0.99,"Amazon Digital Services,  Inc.",107,484,105.93,1
998,2010,Heist Society,Ally Carter,3.91,75834,genre fiction,854.93,512.958,7.99,Random House LLC,107,484,341.97,1
999,2016,Behind Closed Doors,B.A. Paris,3.93,57865,fiction,919.13,551.478,8.59,Penguin Group (USA) LLC,107,484,367.65,1
1000,1974,The Killer Angels,Michael Shaara,4.3,58372,nonfiction,105.93,63.558,0.99,"Amazon Digital Services,  Inc.",107,484,42.37,1
1001,1995,"Circus of the Damned (Anita Blake, Vampire Hunter, #3)",Laurell K. Hamilton,4.16,73883,fiction,426.93,256.158,3.99,Penguin Group (USA) LLC,107,484,170.77,1
1002,2006,Ptolemy's Gate,Jonathan Stroud,4.24,63838,genre fiction,1272.23,763.338,11.89,HarperCollins Publishers,107,484,508.89,1
1003,1896,The Island of Dr. Moreau,H.G. Wells,3.72,60346,genre fiction,640.93,0.0,5.99,"Amazon Digital Services,  Inc.",107,484,640.93,1
1004,2012,Opal,Jennifer L. Armentrout,4.34,92014,genre fiction,105.93,0.0,0.99,"Amazon Digital Services,  Inc.",107,484,105.93,1
1005,2008,Zeitoun,Dave Eggers,4.08,55398,genre fiction,408.74,0.0,3.82,"Amazon Digital Services,  Inc.",107,484,408.74,1
1006,2010,Out of My Mind,Sharon M. Draper,4.37,63756,nonfiction,319.93,0.0,2.99,"Amazon Digital Services,  Inc.",107,484,319.93,1
1007,2012,Rapture,Lauren Kate,4.03,79360,nonfiction,1282.93,769.758,11.99,Random House LLC,107,484,513.17,1
1008,2010,Switched,Amanda Hocking,3.89,45319,genre fiction,640.93,384.558,5.99,Macmillan,107,484,256.37,1
1009,1957,Ð”Ð¾ÐºÑ‚Ð¾Ñ€ Ð–Ð¸Ð²Ð°Ð³Ð¾,"Boris Pasternak, Max Hayward, Manya Harari, John Bayley",4.03,59973,fiction,854.93,512.958,7.99,HarperCollins Publishers,107,484,341.97,1
1010,2012,Pines,Blake Crouch,3.88,34789,genre fiction,105.93,0.0,0.99,"Amazon Digital Services,  Inc.",107,484,105.93,1
1011,1994,Disclosure,Michael Crichton,3.76,57818,genre fiction,854.93,512.958,7.99,Random House LLC,107,484,341.97,1
1012,2012,Death Comes to Pemberley,P.D. James,3.21,65906,genre fiction,426.93,256.158,3.99,"Amazon Digital Services,  Inc.",107,484,170.77,1
1013,1911,Ethan Frome,Edith Wharton,3.35,72421,nonfiction,405.53,243.318,3.79,HarperCollins Publishers,107,484,162.21,1
1014,1992,A Map of the World,"Jane Hamilton, Frank  Muller, C.J. Critt",3.78,61347,genre fiction,324.21,194.526,3.03,"Amazon Digital Services,  Inc.",107,484,129.68,1
1015,2016,It Ends with Us,Colleen Hoover,4.44,80433,fiction,747.93,448.758,6.99,Penguin Group (USA) LLC,107,484,299.17,1
1016,1905,The Gift of the Magi,"O. Henry, Lisbeth Zwerger",4.07,66537,nonfiction,951.23,570.738,8.89,Simon and Schuster Digital Sales Inc,107,484,380.49,1
1017,1968,The Electric Kool-Aid Acid Test,Tom Wolfe,3.92,54848,genre fiction,319.93,0.0,2.99,"Amazon Digital Services,  Inc.",107,484,319.93,1
1018,1959,The Naked Lunch,"William S. Burroughs, James Grauerholz, Barry  Miles",3.46,55473,genre fiction,529.65,317.79,4.95,"Amazon Digital Services,  Inc.",107,484,211.86,1
1019,1991,The Sandman: Dream Country,"Neil Gaiman, Kelley Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Erickson",4.28,67753,genre fiction,426.93,0.0,3.99,"Amazon Digital Services,  Inc.",107,484,426.93,1
1020,2001,A Painted House,John Grisham,3.67,59974,nonfiction,105.93,0.0,0.99,"Amazon Digital Services,  Inc.",107,484,105.93,1
1021,1969,The Left Hand of Darkness,"Ursula K. Le Guin, Lech JÄ™czmyk",4.05,61888,genre fiction,822.83,493.698,7.69,Random House LLC,107,484,329.13,1
1022,2008,Let It Snow: Three Holiday Romances,"John Green, Maureen Johnson, Lauren Myracle",3.84,57632,fiction,1149.18,689.508,10.74,Penguin Group (USA) LLC,107,484,459.67,1
1023,2010,"Full Dark, No Stars",Stephen King,4.03,60672,genre fiction,640.93,384.558,5.99,Random House LLC,107,484,256.37,1
1024,2014,Being Mortal: Medicine and What Matters in the End,Atul Gawande,4.4,56510,genre fiction,319.93,0.0,2.99,"Amazon Digital Services,  Inc.",107,484,319.93,1
1025,1987,Intensity,Dean Koontz,4.04,58062,genre fiction,104.94,0.0,0.99,"Amazon Digital Services,  Inc.",106,485,104.94,1
1026,2010,Chelsea Chelsea Bang Bang,Chelsea Handler,3.81,55355,children,477.0,286.2,4.5,"Amazon Digital Services,  Inc.",106,485,190.8,1
1027,1879,Et dukkehjem,"Henrik Ibsen, Michael   Meyer",3.69,69450,genre fiction,1588.94,953.364,14.99,Hachette Book Group,106,485,635.58,1
1028,1959,Hawaii,James A. Michener,4.18,59963,genre fiction,212.0,0.0,2.0,"Amazon Digital Services,  Inc.",106,485,212.0,1
1029,1961,Revolutionary Road,Richard Yates,3.89,56550,genre fiction,735.64,441.384,6.94,Penguin Group (USA) LLC,106,485,294.26,1
1030,2006,Nick & Norah's Infinite Playlist,"Rachel Cohn, David Levithan",3.73,60372,genre fiction,846.94,508.164,7.99,Random House LLC,106,485,338.78,1
1031,1966,Rosencrantz and Guildenstern are Dead,"Tom Stoppard, Henry Popkin",4.06,67077,nonfiction,1334.54,800.724,12.59,Random House LLC,106,485,533.82,1
1032,2011,Forever,Maggie Stiefvater,3.91,85034,genre fiction,827.86,496.716,7.81,Penguin Group (USA) LLC,106,485,331.14,1
1033,1996,The Beach,Alex Garland,3.91,52333,fiction,589.36,353.616,5.56,Hachette Book Group,106,485,235.74,1
1034,2010,Saving CeeCee Honeycutt,"Beth Hoffman, Jenna Lamia",3.92,54341,genre fiction,316.94,0.0,2.99,"Amazon Digital Services,  Inc.",106,485,316.94,1
1035,2012,Deadlocked,Charlaine Harris,3.65,65932,nonfiction,1058.94,635.364,9.99,"Amazon Digital Services,  Inc.",106,485,423.58,1
1036,2002,Everything's Eventual: 14 Dark Tales,Stephen King,3.94,60932,fiction,316.94,190.164,2.99,"Amazon Digital Services,  Inc.",106,485,126.78,1
1037,1955,Beezus and Ramona,Beverly Cleary,3.97,75987,genre fiction,740.94,444.564,6.99,Random House LLC,106,485,296.38,1
1038,1972,The Farthest Shore,Ursula K. Le Guin,4.11,65626,nonfiction,210.94,0.0,1.99,"Amazon Digital Services,  Inc.",106,485,210.94,1
1039,1996,Airframe,Michael Crichton,3.66,59229,genre fiction,104.94,0.0,0.99,"Amazon Digital Services,  Inc.",106,485,104.94,1
1040,1982,Magician,Raymond E. Feist,4.17,62432,genre fiction,815.14,489.084,7.69,Random House LLC,106,485,326.06,1
1041,2004,Bet Me,Jennifer Crusie,3.95,70737,genre fiction,846.94,508.164,7.99,Random House LLC,106,485,338.78,1
1042,1994,Long Walk to Freedom: The Autobiography of Nelson Mandela,Nelson Mandela,4.31,43927,genre fiction,316.94,0.0,2.99,"Amazon Digital Services,  Inc.",106,485,316.94,1
1043,2014,Gray Mountain,John Grisham,3.52,37379,nonfiction,104.94,62.964,0.99,"Amazon Digital Services,  Inc.",106,485,41.98,1
1044,1989,The Power of One,Bryce Courtenay,4.34,57312,genre fiction,846.94,508.164,7.99,Random House LLC,106,485,338.78,1
1045,1930,The Maltese Falcon,Dashiell Hammett,3.92,58742,genre fiction,846.94,508.164,7.99,Hachette Book Group,106,485,338.78,1
1046,2011,Night Road,Kristin Hannah,4.17,58028,genre fiction,104.94,62.964,0.99,"Amazon Digital Services,  Inc.",106,485,41.98,1
